id,creator_id,title,description,category,tags,thumbnail_url,tools,external_link,status,view_count,like_count,save_count,comment_count,trending_score,published_at,created_at,video_url,duration,content_type,video_width,video_height,canvas_data,canvas_width,canvas_height,updated_at,is_public,shared_to_profile,visibility,is_spotlight,spotlight_at
6f01c218-5198-41e8-951e-91355a2a81e5,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Sublimation Design,Sublimation Design,Print,"[""Photoshop"",""adobe""]",https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/7993810d-dec3-4ffb-991f-b80c9ffedb7c.jpeg,[],,published,11,1,0,0,3,2026-04-23 15:38:14.735+00,2026-04-23 15:38:14.864631+00,,,image,,,,,,2026-04-23 15:38:14.735+00,true,true,public,false,
727c4c02-97b9-4934-bb80-dffa26d70cfe,e7a60708-cf60-40f1-b6ac-88f17f32dc38,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-25 06:47:14.082537+00,,,image,,,"{""objects"":[{""top"":885.5194,""fill"":""#ffc600"",""left"":1096.5588,""type"":""Circle"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""radius"":100,""scaleX"":5.7836,""scaleY"":5.7836,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""endAngle"":360,""fillRule"":""nonzero"",""paintFirst"":""fill"",""startAngle"":0,""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""counterClockwise"":false,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",4320,4320,2026-04-25 06:47:31.86+00,false,true,public,false,
864b654d-0d80-4fa1-9543-527caa3da545,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Long sleeve sublimation design,Long sleeve sublimation design,Print,"[""photoshop"",""illustrator"",""subimation""]",https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/d7564d70-2881-4db3-95a9-db4217801906.jpeg,[],,published,2,0,0,0,0,2026-04-26 03:19:40.244+00,2026-04-26 03:19:40.359383+00,,,image,,,,,,2026-04-26 03:19:40.244+00,true,true,public,false,
86b2efda-1869-44fa-9394-52cac1ffee60,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-25 09:21:31.273703+00,,,image,,,"{""objects"":[{""src"":""blob:https://kintab.online/9c94cfd4-e003-4a60-936d-dbd13abebbb1"",""top"":954.5455,""fill"":""rgb(0,0,0)"",""left"":1908.6303,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":8267,""height"":4600,""scaleX"":0.4684,""scaleY"":0.4684,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""top"":1465.7653,""fill"":""#ffffff"",""left"":1414.1439,""text"":""Bisayang Ediotr"",""type"":""Textbox"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":821.6212,""height"":90.4,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""styles"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""fontSize"":80,""minWidth"":20,""overline"":false,""pathSide"":""left"",""direction"":""ltr"",""fontStyle"":""normal"",""pathAlign"":""baseline"",""textAlign"":""center"",""underline"":false,""fontFamily"":""Inter"",""fontWeight"":400,""lineHeight"":1.16,""paintFirst"":""fill"",""charSpacing"":0,""linethrough"":false,""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""pathStartOffset"":0,""splitByGrapheme"":false,""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""textBackgroundColor"":"""",""textDecorationThickness"":66.667,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",3840,2160,2026-04-25 09:23:00.35+00,false,true,public,false,
90815696-b08c-47a5-98f1-9ad14e4a0268,e7a60708-cf60-40f1-b6ac-88f17f32dc38,We are live !,,Other,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/890bc36f-9e83-405e-9c9d-2ab98d210099.png,[],,published,7,0,0,0,0,2026-04-24 03:38:21.998+00,2026-04-24 03:38:22.114933+00,,,image,,,,,,2026-04-24 03:38:56.499+00,false,true,public,false,
9b7aa635-2515-4b3a-ad42-f9701af4c8f6,b3b333c8-1b12-488f-b3ad-3e0a3deedd5c,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 07:13:00.416017+00,,,image,,,"{""objects"":[{""src"":""blob:https://kintab.online/d178c650-67b0-4eb5-af9f-1c1488cf82fc"",""top"":294.7273,""fill"":""rgb(0,0,0)"",""left"":602.0681,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1920,""height"":1080,""scaleX"":0.6534,""scaleY"":0.6534,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",1200,630,2026-04-26 07:14:41.065+00,false,true,public,false,
9d7aeaf4-98f4-4270-8ff0-293cee42b720,b3b333c8-1b12-488f-b3ad-3e0a3deedd5c,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 07:09:20.473563+00,,,image,,,"{""objects"":[{""src"":""https://cdn.pixabay.com/photo/2017/01/31/23/42/animal-2028258_1280.png"",""top"":143.0485,""fill"":""rgb(0,0,0)"",""left"":177.5459,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1280,""height"":999,""scaleX"":0.1639,""scaleY"":0.1639,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""rx"":12,""ry"":12,""top"":120,""fill"":""#1e96fc"",""left"":120,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""rx"":12,""ry"":12,""top"":120,""fill"":""#1e96fc"",""left"":120,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""rx"":12,""ry"":12,""top"":120,""fill"":""#1e96fc"",""left"":120,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#091bff""}",820,312,2026-04-26 07:10:21.983+00,false,true,public,false,
9e50c040-ab5c-4e7f-aa07-cece8a83b98c,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Vneck Jersey Design - Full sublimation,Vneck Jersey Design - Full sublimation,Print,"[""#subliamtion"",""fullsublimation"",""jerseydesign"",""vneck""]",https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/8e5f6127-2f1d-4b09-bc9d-ce4a9b96c57b.jpeg,[],,published,5,0,0,0,0,2026-04-25 09:07:01.916+00,2026-04-25 09:07:02.051756+00,,,image,,,,,,2026-04-25 09:07:01.916+00,true,true,public,false,
a03b474f-24f1-4318-acb8-5cb263afd5e8,1baee643-3f66-48b7-bc62-d900ace6343f,jersey set,jersey dessign,Print,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/3f62095d-56c1-45a9-9927-22395730107f.webp,[],,published,12,0,1,0,2,2026-04-14 04:21:46.001+00,2026-04-14 04:21:46.164685+00,,,image,,,,,,2026-04-16 07:01:43.273902+00,true,true,public,false,
a064e23b-ba18-4111-b27d-5e5e22d326d4,e7a60708-cf60-40f1-b6ac-88f17f32dc38,Connect | Collaborate| Succeed.,Trusted freelance platform,Branding,"[""kintab"",""kintabonline"",""freelancers""]","https://res.cloudinary.com/djm2bk2ux/image/fetch/f_auto,q_auto/https%3A%2F%2Fpub-ca211370e5454548b8e0a213bda88b09.r2.dev%2Fprojects%2F89528e7d-dc63-449c-8d27-37f12cb41f10.jpeg","[""photoshop"",""adobeillustrator""]",,published,11,0,0,0,0,2026-04-21 17:08:52.993+00,2026-04-21 17:08:53.147166+00,,,image,,,,,,2026-04-21 17:49:58.618+00,true,true,public,false,
ad4827cd-0e35-4a87-9e2d-2aa5d05242b7,dda4c156-33a5-4d04-99c5-e12d9cff58cc,asdasd,asdasd,Illustration,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/31027fc5-1198-4314-a402-fec09f511aca.jpeg,[],,published,0,0,0,0,0,2026-05-21 03:41:08.655+00,2026-05-21 03:46:01.281657+00,,,image,,,,,,2026-05-21 03:41:08.655+00,true,true,public,false,
b7422dd0-8db0-44cd-b688-74c21dc30df9,e7a60708-cf60-40f1-b6ac-88f17f32dc38,Kintab AI Assistant,Kintab AI Assistant,Branding,[],"https://res.cloudinary.com/djm2bk2ux/image/fetch/f_auto,q_auto/https%3A%2F%2Fpub-ca211370e5454548b8e0a213bda88b09.r2.dev%2Fprojects%2F672c9bed-b5a5-42d9-be93-ad01dc7052c1.png",[],,draft,0,0,0,0,0,,2026-04-23 05:31:32.005118+00,,,image,,,,,,2026-04-23 05:31:31.88+00,false,true,private,false,
b8106bd1-2e66-4eb2-9092-2027ae46914b,b3b333c8-1b12-488f-b3ad-3e0a3deedd5c,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 07:16:34.562397+00,,,image,,,"{""objects"":[{""src"":""blob:https://kintab.online/996e748d-2a25-4f76-a76f-3ded6aee3b4d"",""top"":319.2534,""fill"":""rgb(0,0,0)"",""left"":393.5458,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":2592,""height"":1936,""scaleX"":0.458,""scaleY"":0.458,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",1080,1080,2026-04-26 07:16:34.446+00,false,true,public,false,
b8fde21f-877e-4db5-9a38-0747a1eac1c5,e7a60708-cf60-40f1-b6ac-88f17f32dc38,Welcome to Kintab,Welcome to Kintab,Branding,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/9506db6d-b051-43c7-a8c9-106e7d6dc9fc.jpeg,[],,published,6,0,1,0,2,2026-04-24 00:14:01.962+00,2026-04-24 00:14:02.082873+00,,,image,,,,,,2026-04-24 00:14:01.962+00,true,true,public,false,
bd065a78-612b-4258-9c1f-ce3e6b73e7b0,1baee643-3f66-48b7-bc62-d900ace6343f,ESPORT JERSEY,THE ESPORT JERSEY THAT YOU WANT,Print,[],"https://res.cloudinary.com/djm2bk2ux/image/fetch/f_auto,q_auto/https%3A%2F%2Fpub-ca211370e5454548b8e0a213bda88b09.r2.dev%2Fprojects%2F9956e711-7750-4e0f-83c4-654b6f62bd0d.jpeg",[],,published,16,1,0,0,3,2026-04-23 08:35:21.859+00,2026-04-23 08:35:22.002377+00,,,image,,,,,,2026-04-23 08:35:21.859+00,true,true,public,false,
bd20bc0a-f80b-4db0-b6c3-784f0c710c65,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Long Sleeve Jersey Design - Full sublimation Esports - Team Alingasa,Long Sleeve Jersey Design - Full sublimation Esports - Team Alingasa,Print,"[""photsohop"",""illustrator""]",https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/c5bd4394-5675-44ac-b21a-c5567378cf0e.jpeg,[],,published,1,0,0,0,0,2026-04-25 09:15:48.878+00,2026-04-25 09:15:49.00418+00,,,image,,,,,,2026-04-25 09:15:48.878+00,true,true,public,false,
e0ba0e8c-914f-4d17-8721-62f4aafbafda,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Long Sleeve Jersey Design - Full sublimation Esports,Long Sleeve Jersey Design - Full sublimation Esports,Print,"[""photshop""]",https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/b70e01a4-20b9-4fab-b356-d9039021b95a.jpeg,[],,published,0,0,0,0,0,2026-04-25 09:17:24.268+00,2026-04-25 09:17:24.38378+00,,,image,,,,,,2026-04-25 09:17:24.268+00,true,true,public,false,
e0e2c465-9ba1-4f5e-a309-41cc762ba985,dda4c156-33a5-4d04-99c5-e12d9cff58cc,T-shirt  Jersey Design - Full sublimation ABM,T-shirt  Jersey Design - Full sublimation Esports  - MLBB,Print,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/a75173b7-f749-4faf-9753-d39f2031ba85.jpeg,[],,published,0,0,0,0,0,2026-04-25 09:13:30.831+00,2026-04-25 09:13:30.944109+00,,,image,,,,,,2026-04-25 09:13:30.831+00,true,true,public,false,
e3739650-0f96-4f8c-9d68-7f4b4edbafc7,b3b333c8-1b12-488f-b3ad-3e0a3deedd5c,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 07:15:35.335072+00,,,image,,,"{""objects"":[{""src"":""https://cdn.pixabay.com/photo/2017/01/31/23/42/animal-2028258_1280.png"",""top"":462.2613,""fill"":""rgb(0,0,0)"",""left"":478.3498,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1280,""height"":999,""scaleX"":0.7242,""scaleY"":0.7242,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""rx"":12,""ry"":12,""top"":104.6774,""fill"":""#1e96fc"",""left"":478.3498,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",1080,1080,2026-04-26 07:15:47.168+00,false,true,public,false,
e703a08f-bdbc-49fc-aec9-f59900d8e0a0,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Long Sleeve Jersey Design - Full sublimation,Long Sleeve Jersey Design - Full sublimation,Print,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/9677feae-6c0b-4073-99b6-6e9cd2de80d7.jpeg,[],,published,3,1,0,0,3,2026-04-25 09:19:56.352+00,2026-04-25 09:19:56.463012+00,,,image,,,,,,2026-04-25 09:19:56.352+00,true,true,public,false,
ec951303-1516-4abd-8b6b-0109bb00fa10,dda4c156-33a5-4d04-99c5-e12d9cff58cc,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 03:20:05.294462+00,,,image,,,"{""objects"":[{""top"":594.2649,""fill"":""#ffc600"",""left"":805.5552,""type"":""Circle"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""radius"":100,""scaleX"":4.3485,""scaleY"":4.3485,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""endAngle"":360,""fillRule"":""nonzero"",""paintFirst"":""fill"",""startAngle"":0,""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""counterClockwise"":false,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""src"":""blob:https://kintab.online/caff3f62-cbbe-41eb-a218-7ed073a7b0db"",""top"":100,""fill"":""rgb(0,0,0)"",""left"":100,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1252,""height"":1000,""scaleX"":0.4792,""scaleY"":0.4792,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""src"":""blob:https://kintab.online/28ae9ee6-d094-4587-a44b-7864f425f0df"",""top"":100,""fill"":""rgb(0,0,0)"",""left"":100,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":834,""height"":806,""scaleX"":0.7194,""scaleY"":0.7194,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",2160,2160,2026-04-26 03:20:25.421+00,false,true,public,false,
f4f01e1d-fdd6-4d36-a455-dd7046209d75,e7a60708-cf60-40f1-b6ac-88f17f32dc38,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-24 14:53:12.693938+00,,,image,,,"{""objects"":[{""rx"":12,""ry"":12,""top"":395.152,""fill"":""#1e96fc"",""left"":483.8617,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":3.3206,""scaleY"":3.3206,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""src"":""https://cdn.pixabay.com/photo/2017/01/31/23/42/animal-2028258_1280.png"",""top"":100,""fill"":""rgb(0,0,0)"",""left"":100,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1280,""height"":999,""scaleX"":0.4688,""scaleY"":0.4688,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""rx"":12,""ry"":12,""top"":120,""fill"":""#1e96fc"",""left"":120,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",1080,1080,2026-04-24 14:54:23.855+00,false,true,public,false,
f84bc2da-4405-47d4-aae4-b8aa9b706bac,1baee643-3f66-48b7-bc62-d900ace6343f,brgy.kgawad polo dessign,polo dessign ideas,Print,[],https://pub-ca211370e5454548b8e0a213bda88b09.r2.dev/projects/2b7f498a-76b0-4764-b882-f555f347ba8d.webp,[],,published,35,2,3,0,12,2026-04-14 03:16:06.984+00,2026-04-14 03:16:07.201024+00,,,image,,,,,,2026-04-16 07:01:43.273902+00,true,true,public,false,
fd5ad259-0091-4e10-b82b-ee66cce05b87,b3b333c8-1b12-488f-b3ad-3e0a3deedd5c,Untitled Design,,Design,[],,[],,draft,0,0,0,0,0,,2026-04-26 07:15:02.87338+00,,,image,,,"{""objects"":[{""rx"":12,""ry"":12,""top"":531.25,""fill"":""#1e96fc"",""left"":526.25,""type"":""Rect"",""angle"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":200,""height"":200,""scaleX"":1,""scaleY"":1,""shadow"":null,""stroke"":null,""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""strokeWidth"":1,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""},{""src"":""https://cdn.pixabay.com/photo/2017/01/31/23/42/animal-2028258_1280.png"",""top"":249.1936,""fill"":""rgb(0,0,0)"",""left"":458.871,""type"":""Image"",""angle"":0,""cropX"":0,""cropY"":0,""flipX"":false,""flipY"":false,""skewX"":0,""skewY"":0,""width"":1280,""height"":999,""scaleX"":0.4688,""scaleY"":0.4688,""shadow"":null,""stroke"":null,""filters"":[],""opacity"":1,""originX"":""center"",""originY"":""center"",""version"":""7.2.0"",""visible"":true,""fillRule"":""nonzero"",""paintFirst"":""fill"",""crossOrigin"":""anonymous"",""strokeWidth"":0,""strokeLineCap"":""butt"",""strokeUniform"":false,""strokeLineJoin"":""miter"",""backgroundColor"":"""",""strokeDashArray"":null,""strokeDashOffset"":0,""strokeMiterLimit"":4,""globalCompositeOperation"":""source-over""}],""version"":""7.2.0"",""background"":""#ffffff""}",1080,1080,2026-04-26 07:15:15.54+00,false,true,public,false,